日時,河川水位,id
2023-12-23T00:10,0.82,1
2023-12-23T00:10,1.40,2
2023-12-23T00:10,1.34,3
2023-12-23T00:10,1.36,4
2023-12-23T00:10,0.73,5
2023-12-23T00:10,0.70,6
2023-12-23T00:10,4.10,7
2023-12-23T00:10,2.23,8
2023-12-23T00:10,0.33,9
2023-12-23T00:20,0.23,10
2023-12-23T00:10,0.28,12
2023-12-23T00:10,0.56,13
2023-12-23T00:10,2.25,14
2023-12-23T00:10,2.28,15
2023-12-23T00:10,5.61,16
2023-12-23T00:10,6.57,17
2023-12-23T00:10,1.14,22
2023-12-23T00:10,0.27,23
2023-12-23T00:10,1.42,24
2023-12-23T00:10,0.67,25
2023-12-23T00:10,0.94,26
2023-12-23T00:10,0.35,27
2023-12-22T24:00,,28
2023-12-22T24:00,1.07,29
2023-12-22T24:00,0.90,30
2023-12-22T24:00,0.97,31
2023-12-22T24:00,1.04,32
2023-12-23T00:10,0.73,43
2023-12-23T00:10,1.24,45
2023-12-23T00:10,0.51,46
2023-12-23T00:10,1.15,47
2023-12-23T00:10,0.38,48
2023-12-22T24:00,4.63,49
2023-12-22T24:00,1.21,51
2023-12-23T00:10,1.50,62
2023-12-23T00:10,0.93,63
2023-12-23T00:20,0.36,64
2023-12-23T00:20,0.20,65
2023-12-23T00:20,0.13,66
2023-12-23T00:10,6.77,74
2023-12-23T00:10,0.57,75
2023-12-23T00:10,1.11,76
2023-12-23T00:10,0.53,77
2023-12-23T00:10,6.76,78
2023-12-23T00:10,0.31,79
2023-12-23T00:10,0.98,80
2023-12-23T00:10,7.29,81
2023-12-23T00:10,6.86,82
2023-12-23T00:10,6.84,83
2023-12-23T00:10,1.01,88
2023-12-23T00:10,0.40,89
2023-12-23T00:10,0.79,90
2023-12-23T00:10,0.49,91
2023-12-23T00:10,0.65,92
2023-12-23T00:10,0.63,93
2023-12-23T00:20,349.79,95
2023-12-23T00:10,0.11,96
2023-12-23T00:10,0.47,97
2023-12-23T00:10,1.45,107
2023-12-23T00:10,0.11,108
2023-12-23T00:10,0.56,109
2023-12-23T00:10,1.37,110
2023-12-23T00:10,0.47,111
2023-12-23T00:10,0.68,121
2023-12-23T00:10,1.11,122
2023-12-23T00:10,0.43,124
2023-12-23T00:10,0.55,134
2023-12-23T00:10,0.12,135
2023-12-23T00:10,0.01,136
2023-12-22T24:00,0.94,137
2023-12-22T24:00,0.45,138
2023-12-23T00:10,0.13,139
2023-12-23T00:10,0.48,140
2023-12-22T24:00,0.33,141
2023-12-23T00:10,1.03,150
2023-12-23T00:10,0.13,151
2023-12-23T00:10,0.85,152
2023-12-23T00:10,1.14,153
2023-12-23T00:10,1.89,154
2023-12-23T00:10,0.22,155
2023-12-23T00:10,0.81,156
2023-12-23T00:10,0.95,157
2023-12-23T00:20,0.06,158
2023-12-22T24:00,554.92,170
2023-12-22T24:00,458.25,171
2023-12-22T24:00,0.14,172
2023-12-22T24:00,0.87,174
2023-12-22T24:00,569.93,176
2023-12-22T24:00,1.04,179
2023-12-22T24:00,1.22,180
2023-12-23T00:20,1.58,205
2023-12-23T00:20,0.89,206
2023-12-23T00:10,1.45,207
2023-12-23T00:20,0.42,208
2023-12-23T00:20,0.95,209
2023-12-22T24:00,,210
2023-12-22T24:00,0.63,211
2023-12-22T24:00,0.95,212
2023-12-23T00:20,0.46,213
2023-12-23T00:20,0.13,215
2023-12-23T00:20,1.25,216
2023-12-23T00:20,3.29,217
2023-12-23T00:20,0.24,221
2023-12-22T24:00,0.33,251
2023-12-22T24:00,0.74,252
2023-12-23T01:20,0.84,1
2023-12-23T01:20,1.41,2
2023-12-23T01:20,1.33,3
2023-12-23T01:20,1.35,4
2023-12-23T01:20,0.70,5
2023-12-23T01:20,0.66,6
2023-12-23T01:20,4.10,7
2023-12-23T01:20,2.23,8
2023-12-23T01:20,0.33,9
2023-12-23T01:20,0.22,10
2023-12-23T01:20,0.28,12
2023-12-23T01:20,0.55,13
2023-12-23T01:20,2.24,14
2023-12-23T01:20,2.27,15
2023-12-23T01:20,5.61,16
2023-12-23T01:20,6.57,17
2023-12-23T01:20,1.13,22
2023-12-23T01:20,0.24,23
2023-12-23T01:20,1.41,24
2023-12-23T01:20,0.67,25
2023-12-23T01:20,0.93,26
2023-12-23T01:20,0.32,27
2023-12-23T01:00,,28
2023-12-23T01:00,1.07,29
2023-12-23T01:00,0.90,30
2023-12-23T01:00,0.97,31
2023-12-23T01:00,1.03,32
2023-12-23T01:20,0.73,43
2023-12-23T01:20,1.24,45
2023-12-23T01:20,0.51,46
2023-12-23T01:20,1.15,47
2023-12-23T01:20,0.37,48
2023-12-23T01:00,4.63,49
2023-12-23T01:00,1.21,51
2023-12-23T01:20,1.50,62
2023-12-23T01:20,0.93,63
2023-12-23T01:20,0.36,64
2023-12-23T01:20,0.20,65
2023-12-23T01:20,0.13,66
2023-12-23T01:20,6.78,74
2023-12-23T01:20,0.57,75
