日時,河川水位,id
2024-07-08T00:20,0.87,1
2024-07-08T00:20,1.26,2
2024-07-08T00:20,0.95,3
2024-07-08T00:20,1.03,4
2024-07-08T00:20,0.67,5
2024-07-08T00:20,0.64,6
2024-07-08T00:20,4.08,7
2024-07-08T00:20,2.17,8
2024-07-08T00:20,0.27,9
2024-07-08T00:20,0.23,10
2024-07-08T00:20,0.25,12
2024-07-08T00:20,0.52,13
2024-07-08T00:20,1.98,14
2024-07-08T00:20,2.09,15
2024-07-08T00:20,5.81,16
2024-07-08T00:20,6.48,17
2024-07-08T00:20,0.98,22
2024-07-08T00:20,0.27,23
2024-07-08T00:20,1.20,24
2024-07-08T00:20,0.65,25
2024-07-08T00:20,0.79,26
2024-07-08T00:20,0.57,27
2024-07-08T00:20,0.77,28
2024-07-07T24:00,0.80,29
2024-07-07T24:00,0.89,30
2024-07-07T24:00,0.91,31
2024-07-07T24:00,0.93,32
2024-07-08T00:20,0.48,43
2024-07-08T00:20,1.44,45
2024-07-08T00:20,0.59,46
2024-07-08T00:20,1.17,47
2024-07-08T00:20,0.97,48
2024-07-07T24:00,4.63,49
2024-07-07T24:00,1.17,51
2024-07-08T00:20,1.46,62
2024-07-08T00:20,0.84,63
2024-07-08T00:20,0.49,64
2024-07-08T00:20,0.30,65
2024-07-08T00:20,0.15,66
2024-07-08T00:20,6.57,74
2024-07-08T00:20,0.81,75
2024-07-08T00:20,0.91,76
2024-07-08T00:20,0.42,77
2024-07-08T00:20,6.60,78
2024-07-08T00:20,0.31,79
2024-07-08T00:20,0.80,80
2024-07-08T00:20,7.11,81
2024-07-08T00:20,6.70,82
2024-07-08T00:20,6.75,83
2024-07-08T00:20,0.91,88
2024-07-08T00:20,0.31,89
2024-07-08T00:20,0.69,90
2024-07-08T00:20,0.48,91
2024-07-08T00:20,0.50,92
2024-07-08T00:20,0.57,93
2024-07-08T00:20,349.79,95
2024-07-08T00:20,0.14,96
2024-07-08T00:20,0.40,97
2024-07-08T00:20,1.40,107
2024-07-08T00:20,0.20,108
2024-07-08T00:20,0.59,109
2024-07-08T00:20,1.31,110
2024-07-08T00:20,0.48,111
2024-07-08T00:20,0.69,121
2024-07-08T00:20,0.78,122
2024-07-08T00:20,0.80,124
2024-07-08T00:20,0.54,134
2024-07-08T00:20,0.05,135
2024-07-08T00:20,0.04,136
2024-07-08T00:20,0.87,137
