日時,河川水位,id
2024-01-16T00:20,0.82,1
2024-01-16T00:20,1.20,2
2024-01-16T00:20,1.27,3
2024-01-16T00:20,1.32,4
2024-01-16T00:20,0.63,5
2024-01-16T00:20,0.61,6
2024-01-16T00:20,4.08,7
2024-01-16T00:20,2.26,8
2024-01-16T00:20,0.28,9
2024-01-16T00:20,0.23,10
2024-01-16T00:20,0.31,12
2024-01-16T00:20,0.50,13
2024-01-16T00:20,2.08,14
2024-01-16T00:20,2.19,15
2024-01-16T00:20,5.48,16
2024-01-16T00:20,6.55,17
2024-01-16T00:20,1.01,22
2024-01-16T00:20,0.12,23
2024-01-16T00:20,1.24,24
2024-01-16T00:20,0.60,25
2024-01-16T00:20,0.78,26
2024-01-16T00:20,0.31,27
2024-01-15T24:00,,28
2024-01-15T24:00,0.98,29
2024-01-15T24:00,0.84,30
2024-01-15T24:00,0.93,31
2024-01-15T24:00,0.96,32
2024-01-16T00:20,0.00,43
2024-01-16T00:20,1.29,45
2024-01-16T00:20,0.46,46
2024-01-16T00:20,1.16,47
2024-01-16T00:20,0.35,48
2024-01-15T24:00,4.62,49
2024-01-15T24:00,1.15,51
2024-01-16T00:20,1.43,62
2024-01-16T00:20,0.87,63
2024-01-16T00:20,0.34,64
2024-01-16T00:20,0.19,65
2024-01-16T00:20,0.13,66
2024-01-16T00:20,6.73,74
2024-01-16T00:20,0.66,75
2024-01-16T00:20,1.08,76
2024-01-16T00:20,0.58,77
2024-01-16T00:20,6.73,78
2024-01-16T00:20,0.35,79
2024-01-16T00:20,0.95,80
2024-01-16T00:20,7.16,81
2024-01-16T00:20,6.91,82
2024-01-16T00:20,6.89,83
2024-01-16T00:20,1.08,88
2024-01-16T00:20,0.39,89
2024-01-16T00:20,0.85,90
2024-01-16T00:10,0.61,91
2024-01-16T00:10,0.67,92
2024-01-16T00:10,0.61,93
2024-01-16T00:20,349.74,95
2024-01-16T00:10,0.11,96
2024-01-16T00:20,0.46,97
2024-01-16T00:20,1.46,107
2024-01-16T00:20,0.15,108
2024-01-16T00:20,0.59,109
2024-01-16T00:20,1.39,110
2024-01-16T00:20,0.43,111
2024-01-16T00:20,0.58,121
2024-01-16T00:20,1.00,122
2024-01-16T00:20,0.42,124
2024-01-16T00:20,0.63,134
2024-01-16T00:20,0.16,135
2024-01-16T00:20,0.10,136
2024-01-16T00:20,0.92,137
2024-01-16T00:20,0.44,138
2024-01-16T00:20,0.12,139
2024-01-16T00:20,0.50,140
2024-01-16T00:20,0.32,141
2024-01-16T00:20,1.22,150
2024-01-16T00:20,0.08,151
2024-01-16T00:20,1.04,152
2024-01-16T00:20,1.61,153
2024-01-16T00:20,1.89,154
2024-01-16T00:20,0.20,155
2024-01-16T00:20,0.81,156
2024-01-16T00:20,1.08,157
2024-01-16T00:20,0.03,158
2024-01-15T24:00,551.66,170
2024-01-15T24:00,458.00,171
2024-01-15T24:00,0.19,172
2024-01-15T24:00,0.87,174
2024-01-15T24:00,569.27,176
2024-01-15T24:00,1.00,179
2024-01-15T24:00,1.28,180
2024-01-16T00:20,1.67,205
2024-01-16T00:20,0.74,206
2024-01-16T00:20,1.33,207
2024-01-16T00:20,0.42,208
2024-01-16T00:20,0.87,209
2024-01-15T24:00,,210
2024-01-16T00:20,0.54,211
2024-01-16T00:20,0.69,212
2024-01-16T00:20,0.39,213
2024-01-16T00:20,0.05,215
2024-01-16T00:20,1.34,216
2024-01-16T00:20,3.47,217
2024-01-16T00:20,0.29,221
2024-01-15T24:00,0.30,251
2024-01-15T24:00,0.66,252
2024-01-16T01:20,0.84,1
2024-01-16T01:20,1.21,2
2024-01-16T01:20,1.27,3
2024-01-16T01:20,1.32,4
2024-01-16T01:20,0.64,5
2024-01-16T01:20,0.63,6
2024-01-16T01:20,4.08,7
2024-01-16T01:20,2.25,8
2024-01-16T01:20,0.27,9
2024-01-16T01:20,0.23,10
2024-01-16T01:20,0.31,12
2024-01-16T01:20,0.50,13
2024-01-16T01:20,2.09,14
2024-01-16T01:20,2.20,15
2024-01-16T01:20,5.48,16
2024-01-16T01:20,6.55,17
2024-01-16T01:20,1.01,22
2024-01-16T01:20,0.14,23
2024-01-16T01:20,1.24,24
2024-01-16T01:20,0.60,25
2024-01-16T01:20,0.78,26
2024-01-16T01:20,0.32,27
2024-01-16T01:00,,28
2024-01-16T01:00,0.98,29
2024-01-16T01:00,0.85,30
2024-01-16T01:00,0.92,31
2024-01-16T01:00,0.96,32
2024-01-16T01:20,0.00,43
2024-01-16T01:20,1.29,45
2024-01-16T01:20,0.46,46
2024-01-16T01:20,1.16,47
2024-01-16T01:20,0.35,48
2024-01-16T01:00,4.62,49
2024-01-16T01:00,1.15,51
2024-01-16T01:20,1.43,62
2024-01-16T01:20,0.88,63
2024-01-16T01:20,0.34,64
2024-01-16T01:20,0.19,65
2024-01-16T01:20,0.13,66
2024-01-16T01:20,6.74,74
2024-01-16T01:20,0.66,75
2024-01-16T01:20,1.09,76
2024-01-16T01:20,0.58,77
2024-01-16T01:20,6.74,78
2024-01-16T01:20,0.35,79
2024-01-16T01:20,0.96,80
2024-01-16T01:20,7.17,81
2024-01-16T01:20,6.91,82
2024-01-16T01:20,6.90,83
