日時,河川水位,id
2024-01-26T00:20,0.84,1
2024-01-26T00:20,1.18,2
2024-01-26T00:20,1.21,3
2024-01-26T00:20,1.27,4
2024-01-26T00:20,0.71,5
2024-01-26T00:20,0.70,6
2024-01-26T00:20,4.07,7
2024-01-26T00:20,2.22,8
2024-01-26T00:20,0.28,9
2024-01-26T00:20,0.22,10
2024-01-26T00:20,0.28,12
2024-01-26T00:20,0.50,13
2024-01-26T00:20,2.12,14
2024-01-26T00:20,2.13,15
2024-01-26T00:20,5.48,16
2024-01-26T00:20,6.54,17
2024-01-26T00:20,1.04,22
2024-01-26T00:20,0.28,23
2024-01-26T00:20,1.33,24
2024-01-26T00:20,0.66,25
2024-01-26T00:20,0.87,26
2024-01-26T00:20,0.48,27
2024-01-25T24:00,,28
2024-01-25T24:00,1.14,29
2024-01-25T24:00,0.92,30
2024-01-25T24:00,0.98,31
2024-01-25T24:00,0.97,32
2024-01-26T00:20,0.03,43
2024-01-26T00:20,1.39,45
2024-01-26T00:20,0.50,46
2024-01-26T00:20,1.14,47
2024-01-26T00:20,0.42,48
2024-01-25T24:00,4.58,49
2024-01-25T24:00,1.28,51
2024-01-26T00:20,1.19,62
2024-01-26T00:20,0.67,63
2024-01-26T00:20,0.37,64
2024-01-26T00:20,0.22,65
2024-01-26T00:20,0.13,66
2024-01-26T00:20,6.71,74
2024-01-26T00:20,0.59,75
2024-01-26T00:20,1.04,76
2024-01-26T00:20,0.46,77
2024-01-26T00:20,6.69,78
2024-01-26T00:20,0.32,79
2024-01-26T00:20,0.91,80
2024-01-26T00:20,7.13,81
2024-01-26T00:20,6.86,82
2024-01-26T00:20,6.86,83
2024-01-26T00:20,1.05,88
2024-01-26T00:20,0.38,89
2024-01-26T00:20,0.77,90
2024-01-26T00:20,0.51,91
2024-01-26T00:20,0.70,92
2024-01-26T00:20,0.69,93
2024-01-26T00:20,349.79,95
2024-01-26T00:20,0.18,96
2024-01-26T00:20,0.51,97
2024-01-26T00:20,1.50,107
2024-01-26T00:20,0.13,108
2024-01-26T00:20,0.59,109
2024-01-26T00:20,1.35,110
2024-01-26T00:20,0.38,111
2024-01-26T00:20,0.50,121
2024-01-26T00:20,0.94,122
2024-01-26T00:20,0.37,124
2024-01-26T00:20,0.66,134
2024-01-26T00:20,0.14,135
2024-01-26T00:20,0.10,136
2024-01-26T00:20,0.94,137
2024-01-26T00:20,0.51,138
2024-01-26T00:20,0.11,139
2024-01-26T00:20,0.51,140
2024-01-26T00:20,0.39,141
2024-01-26T00:20,1.26,150
2024-01-26T00:20,0.10,151
2024-01-26T00:20,1.08,152
2024-01-26T00:20,1.60,153
2024-01-26T00:20,1.89,154
2024-01-26T00:20,0.13,155
2024-01-26T00:20,0.81,156
2024-01-26T00:20,1.00,157
2024-01-26T00:20,0.03,158
2024-01-25T24:00,550.78,170
2024-01-25T24:00,461.03,171
2024-01-25T24:00,0.31,172
2024-01-25T24:00,0.96,174
2024-01-25T24:00,570.03,176
2024-01-25T24:00,1.10,179
2024-01-25T24:00,1.40,180
2024-01-26T00:20,1.58,205
2024-01-26T00:20,0.90,206
2024-01-26T00:20,1.44,207
2024-01-26T00:20,0.50,208
2024-01-26T00:20,0.87,209
2024-01-25T24:00,,210
2024-01-26T00:20,0.66,211
2024-01-26T00:20,0.82,212
2024-01-26T00:20,0.55,213
2024-01-26T00:20,0.02,215
2024-01-26T00:20,1.40,216
2024-01-26T00:20,3.50,217
2024-01-26T00:20,0.45,221
2024-01-25T24:00,0.28,251
2024-01-25T24:00,0.64,252
2024-01-26T01:20,0.84,1
2024-01-26T01:20,1.18,2
2024-01-26T01:20,1.23,3
2024-01-26T01:20,1.28,4
2024-01-26T01:20,0.73,5
2024-01-26T01:20,0.72,6
2024-01-26T01:20,4.07,7
2024-01-26T01:20,2.19,8
2024-01-26T01:20,0.27,9
2024-01-26T01:20,0.22,10
2024-01-26T01:20,0.28,12
2024-01-26T01:20,0.50,13
2024-01-26T01:20,2.11,14
2024-01-26T01:20,2.11,15
2024-01-26T01:20,5.47,16
2024-01-26T01:20,6.54,17
2024-01-26T01:20,1.04,22
2024-01-26T01:20,0.23,23
2024-01-26T01:20,1.33,24
2024-01-26T01:20,0.66,25
2024-01-26T01:20,0.87,26
2024-01-26T01:20,0.47,27
2024-01-26T01:00,,28
2024-01-26T01:00,1.14,29
2024-01-26T01:00,0.91,30
2024-01-26T01:00,0.98,31
2024-01-26T01:00,0.97,32
2024-01-26T01:20,0.03,43
2024-01-26T01:20,1.39,45
2024-01-26T01:20,0.50,46
2024-01-26T01:20,1.14,47
2024-01-26T01:20,0.41,48
2024-01-26T01:00,4.59,49
2024-01-26T01:00,1.28,51
2024-01-26T01:20,1.19,62
2024-01-26T01:20,0.67,63
2024-01-26T01:20,0.37,64
2024-01-26T01:20,0.22,65
2024-01-26T01:20,0.13,66
2024-01-26T01:20,6.71,74
2024-01-26T01:20,0.57,75
2024-01-26T01:20,1.05,76
2024-01-26T01:20,0.46,77
2024-01-26T01:20,6.69,78
2024-01-26T01:20,0.32,79
2024-01-26T01:20,0.91,80
2024-01-26T01:20,7.12,81
2024-01-26T01:20,6.86,82
2024-01-26T01:20,6.85,83
2024-01-26T01:20,1.06,88
2024-01-26T01:20,0.38,89
2024-01-26T01:20,0.76,90
2024-01-26T01:20,0.49,91
2024-01-26T01:20,0.70,92
2024-01-26T01:20,0.69,93
2024-01-26T01:20,349.79,95
2024-01-26T01:20,0.18,96
2024-01-26T01:20,0.52,97
2024-01-26T01:20,1.50,107
2024-01-26T01:20,0.12,108
2024-01-26T01:20,0.59,109
2024-01-26T01:20,1.35,110
2024-01-26T01:20,0.38,111
2024-01-26T01:20,0.50,121
2024-01-26T01:20,0.94,122
2024-01-26T01:20,0.37,124
2024-01-26T01:20,0.70,134
2024-01-26T01:20,0.14,135
2024-01-26T01:20,0.10,136
2024-01-26T01:20,0.93,137
2024-01-26T01:20,0.53,138
2024-01-26T01:20,0.10,139
2024-01-26T01:20,0.53,140
2024-01-26T01:20,0.40,141
2024-01-26T01:20,1.25,150
2024-01-26T01:20,0.10,151
2024-01-26T01:20,1.08,152
2024-01-26T01:20,1.60,153
2024-01-26T01:20,1.89,154
2024-01-26T01:20,0.13,155
2024-01-26T01:20,0.81,156
2024-01-26T01:20,0.99,157
2024-01-26T01:20,0.03,158
2024-01-26T01:00,550.80,170
2024-01-26T01:00,461.03,171
2024-01-26T01:00,0.31,172
2024-01-26T01:00,0.94,174
2024-01-26T01:00,570.02,176
2024-01-26T01:00,1.10,179
2024-01-26T01:00,1.41,180
2024-01-26T01:20,1.57,205
2024-01-26T01:20,0.91,206
2024-01-26T01:20,1.47,207
2024-01-26T01:20,0.51,208
2024-01-26T01:20,0.90,209
2024-01-26T01:00,,210
2024-01-26T01:20,0.67,211
2024-01-26T01:20,0.82,212
2024-01-26T01:20,0.55,213
2024-01-26T01:20,0.02,215
2024-01-26T01:20,1.40,216
2024-01-26T01:20,3.50,217
2024-01-26T01:20,0.45,221
2024-01-26T01:00,0.29,251
2024-01-26T01:00,0.64,252
