日時,河川水位,id
2024-03-14T00:10,0.68,1
2024-03-13T24:00,,2
2024-03-14T00:10,1.14,3
2024-03-14T00:10,1.20,4
2024-03-14T00:10,0.51,5
2024-03-14T00:10,0.57,6
2024-03-14T00:10,4.08,7
2024-03-14T00:10,2.42,8
2024-03-14T00:10,0.28,9
2024-03-14T00:20,0.27,10
2024-03-14T00:10,0.43,12
2024-03-14T00:10,0.46,13
2024-03-14T00:10,1.98,14
2024-03-14T00:10,2.03,15
2024-03-14T00:10,5.42,16
2024-03-14T00:10,6.53,17
2024-03-14T00:10,0.98,22
2024-03-14T00:10,0.07,23
2024-03-14T00:10,1.26,24
2024-03-14T00:10,0.65,25
2024-03-14T00:10,0.75,26
2024-03-14T00:10,0.09,27
2024-03-14T00:10,0.40,28
2024-03-13T24:00,1.10,29
2024-03-13T24:00,0.91,30
2024-03-13T24:00,0.93,31
2024-03-13T24:00,0.95,32
2024-03-14T00:10,0.00,43
2024-03-14T00:10,1.23,45
2024-03-14T00:10,0.45,46
2024-03-14T00:10,1.21,47
2024-03-14T00:10,0.39,48
2024-03-13T24:00,4.60,49
2024-03-13T24:00,1.28,51
2024-03-14T00:10,1.05,62
2024-03-14T00:10,0.59,63
2024-03-14T00:20,0.39,64
2024-03-14T00:20,0.26,65
2024-03-14T00:20,0.12,66
2024-03-14T00:10,6.71,74
2024-03-14T00:10,0.67,75
2024-03-14T00:10,1.09,76
2024-03-14T00:10,0.50,77
2024-03-14T00:10,6.70,78
2024-03-14T00:10,0.36,79
2024-03-14T00:10,0.92,80
2024-03-14T00:10,7.03,81
2024-03-14T00:10,6.92,82
2024-03-14T00:10,6.91,83
2024-03-14T00:20,1.09,88
2024-03-14T00:20,0.39,89
2024-03-14T00:20,0.73,90
2024-03-14T00:10,0.66,91
2024-03-14T00:10,0.77,92
2024-03-14T00:10,0.70,93
2024-03-14T00:20,349.81,95
2024-03-14T00:10,0.11,96
2024-03-14T00:20,0.59,97
2024-03-14T00:20,1.57,107
2024-03-14T00:20,0.15,108
2024-03-14T00:20,0.56,109
2024-03-14T00:20,1.41,110
2024-03-14T00:20,0.11,111
2024-03-14T00:10,0.43,121
2024-03-14T00:10,0.86,122
2024-03-14T00:10,0.32,124
2024-03-13T24:00,*,134
2024-03-14T00:10,0.15,135
2024-03-14T00:10,0.11,136
2024-03-14T00:10,0.98,137
2024-03-14T00:10,0.39,138
2024-03-14T00:10,0.19,139
2024-03-14T00:10,0.42,140
2024-03-14T00:10,0.28,141
2024-03-14T00:10,1.34,150
2024-03-14T00:10,0.21,151
2024-03-14T00:10,1.21,152
2024-03-14T00:10,1.70,153
2024-03-13T24:00,*,154
2024-03-14T00:10,0.14,155
2024-03-14T00:10,0.87,156
2024-03-14T00:10,1.06,157
2024-03-14T00:20,0.07,158
2024-03-13T24:00,539.91,170
2024-03-13T24:00,458.48,171
2024-03-13T24:00,0.08,172
2024-03-13T24:00,0.91,174
2024-03-13T24:00,570.01,176
2024-03-13T24:00,1.05,179
2024-03-13T24:00,1.23,180
2024-03-14T00:20,1.62,205
2024-03-14T00:20,0.70,206
2024-03-14T00:20,1.14,207
2024-03-14T00:20,0.48,208
2024-03-14T00:20,0.68,209
2024-03-13T24:00,,210
2024-03-14T00:20,0.31,211
2024-03-14T00:20,0.56,212
2024-03-14T00:20,0.32,213
2024-03-13T24:00,,215
2024-03-14T00:20,1.46,216
2024-03-14T00:20,3.63,217
2024-03-14T00:20,0.08,221
2024-03-13T24:00,0.21,251
2024-03-13T24:00,0.52,252
