日時,河川水位,id
2024-02-21T00:10,0.75,1
2024-02-21T00:10,1.03,2
2024-02-21T00:10,1.12,3
2024-02-21T00:10,1.18,4
2024-02-21T00:10,0.70,5
2024-02-21T00:10,0.67,6
2024-02-21T00:10,4.06,7
2024-02-21T00:10,2.34,8
2024-02-21T00:10,0.21,9
2024-02-21T00:10,0.22,10
2024-02-21T00:10,0.45,12
2024-02-21T00:10,0.41,13
2024-02-21T00:10,1.94,14
2024-02-21T00:10,2.03,15
2024-02-21T00:10,5.45,16
2024-02-21T00:10,6.52,17
2024-02-21T00:10,1.17,22
2024-02-21T00:10,0.04,23
2024-02-21T00:10,1.42,24
2024-02-21T00:10,0.95,25
2024-02-21T00:10,0.88,26
2024-02-21T00:10,0.28,27
2024-02-21T00:10,0.68,28
2024-02-20T24:00,1.57,29
2024-02-20T24:00,1.22,30
2024-02-20T24:00,1.14,31
2024-02-20T24:00,1.12,32
2024-02-21T00:10,0.88,43
2024-02-21T00:10,1.45,45
2024-02-21T00:10,0.57,46
2024-02-21T00:10,1.16,47
2024-02-21T00:10,1.62,48
2024-02-20T24:00,4.62,49
2024-02-20T24:00,1.52,51
2024-02-21T00:10,1.57,62
2024-02-21T00:10,1.16,63
2024-02-21T00:10,0.48,64
2024-02-21T00:10,0.38,65
2024-02-21T00:10,0.18,66
2024-02-21T00:10,6.55,74
2024-02-21T00:10,0.80,75
2024-02-21T00:10,0.83,76
2024-02-21T00:10,0.35,77
2024-02-21T00:10,6.53,78
2024-02-21T00:10,0.30,79
2024-02-21T00:10,0.73,80
2024-02-21T00:10,7.00,81
2024-02-21T00:10,6.92,82
2024-02-21T00:10,6.92,83
2024-02-21T00:10,1.11,88
2024-02-21T00:10,0.30,89
2024-02-21T00:10,0.67,90
2024-02-21T00:10,0.63,91
2024-02-21T00:10,0.82,92
2024-02-21T00:10,0.81,93
2024-02-21T00:10,349.87,95
2024-02-21T00:10,0.45,96
2024-02-21T00:10,0.65,97
2024-02-21T00:10,1.74,107
2024-02-21T00:10,0.17,108
2024-02-21T00:10,0.58,109
2024-02-21T00:10,1.37,110
2024-02-21T00:10,0.37,111
2024-02-21T00:10,0.37,121
2024-02-21T00:10,0.80,122
2024-02-21T00:10,0.28,124
2024-02-21T00:10,0.61,134
2024-02-21T00:10,0.11,135
2024-02-21T00:10,0.10,136
2024-02-21T00:10,1.00,137
2024-02-21T00:10,0.37,138
2024-02-21T00:10,0.18,139
2024-02-21T00:10,0.43,140
2024-02-21T00:10,0.26,141
2024-02-21T00:10,1.16,150
2024-02-21T00:10,0.03,151
2024-02-21T00:10,0.96,152
2024-02-21T00:10,1.41,153
2024-02-21T00:10,1.89,154
2024-02-21T00:10,0.21,155
2024-02-21T00:10,0.82,156
2024-02-21T00:10,0.93,157
2024-02-21T00:10,0.02,158
2024-02-20T24:00,543.54,170
2024-02-20T24:00,461.50,171
2024-02-20T24:00,0.36,172
2024-02-20T24:00,1.68,174
2024-02-20T24:00,570.39,176
2024-02-20T24:00,1.47,179
2024-02-20T24:00,1.51,180
2024-02-21T00:10,1.16,205
2024-02-21T00:10,1.48,206
2024-02-21T00:10,1.48,207
2024-02-21T00:10,0.56,208
2024-02-21T00:10,0.80,209
2024-02-20T24:00,,210
2024-02-21T00:10,0.62,211
2024-02-21T00:10,0.69,212
2024-02-21T00:10,0.39,213
2024-02-20T24:00,,215
2024-02-21T00:10,1.38,216
2024-02-21T00:10,3.47,217
2024-02-21T00:10,0.28,221
2024-02-20T24:00,0.19,251
2024-02-20T24:00,0.53,252
2024-02-21T01:20,0.74,1
2024-02-21T01:20,1.03,2
2024-02-21T01:20,1.11,3
2024-02-21T01:20,1.16,4
2024-02-21T01:20,0.67,5
2024-02-21T01:20,0.64,6
2024-02-21T01:20,4.06,7
2024-02-21T01:20,2.35,8
2024-02-21T01:20,0.20,9
2024-02-21T01:20,0.22,10
2024-02-21T01:20,0.43,12
2024-02-21T01:20,0.41,13
2024-02-21T01:20,1.94,14
2024-02-21T01:20,2.03,15
2024-02-21T01:20,5.45,16
2024-02-21T01:20,6.52,17
2024-02-21T01:20,1.17,22
2024-02-21T01:20,0.02,23
2024-02-21T01:20,1.42,24
2024-02-21T01:20,0.95,25
2024-02-21T01:20,0.88,26
2024-02-21T01:20,0.26,27
2024-02-21T01:20,0.64,28
2024-02-21T01:00,1.57,29
2024-02-21T01:00,1.21,30
2024-02-21T01:00,1.14,31
2024-02-21T01:00,1.12,32
2024-02-21T01:20,0.86,43
2024-02-21T01:20,1.45,45
2024-02-21T01:20,0.56,46
2024-02-21T01:20,1.16,47
2024-02-21T01:20,1.58,48
2024-02-21T01:00,4.62,49
2024-02-21T01:00,1.52,51
